CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C(CC(C)C)N2C(=O)C(CCC2O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(O)Cc2ccc(O)cc2)C(C)OC1=O,Aeruginopeptin 917S-C,C15750,!Aeruginopeptin 917S-C!
COC1C=CC(C)(O)CCC(=O)OC(C)C(C)CCC=C1C,Dihydroalbocycline,C15753,!Dihydroalbocycline!
CC(C)CCCCCCCCCCCCC(=O)NCC(=O)NC1C(O)C(O)C(Nc2ncnc3nc[nH]c23)OC1C(O)CO,Septacidin,C15754,!Septacidin!
CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C,Enniatin B4,C15757,!Enniatin B4!
NC1C(OC2C(N)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,Fortimicin FU-10,C17971,!Fortimicin FU-10!
Cc1c2c(c(O)c3c(O)cccc13)C(=O)C1(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C1C2,Anhydrotetracycline,C02811,!Anhydrotetracycline!
CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,Isopenicillin N,C05557,!Isopenicillin N!
CC=CC=C1C=Cc2c(C(=O)OC)coc(=O)c21,Fulvoplumierin,C09778,!Fulvoplumierin!
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC2(O)CO,Gardenoside,C09779,!Gardenoside!
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,6-Hydroxymelatonin,C05643,!6-Hydroxymelatonin!
Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O,Cinnavalininate,C05640,!Cinnavalininate!
O=C(O)C(=O)C=Cc1c(O)cc(C(=O)O)[nH]c1=O,5-(3'-Carboxy-3'-oxopropenyl)-4;6-dihydroxypicolinate,C05641,!5-(3'-Carboxy-3'-oxopropenyl)-4;6-dihydroxypicolinate!
CC1CCC2CC(=O)OCC12,Boschnialactone,C09772,!Boschnialactone!
OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,Catalpol,C09773,!Catalpol!
COc1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(O)c1)O2,6-Methoxytaxifolin,C09770,!6-Methoxytaxifolin!
OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,Aucubin,C09771,!Aucubin!
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,Didrovaltratum,C09776,!Didrovaltratum!
C=C(C=O)C1CCC(C)C1C=O,Dolichodial,C09777,!Dolichodial!
NC(CC(=O)c1cc(O)ccc1NC=O)C(=O)O,5-Hydroxy-N-formylkynurenine,C05648,!5-Hydroxy-N-formylkynurenine!
c1ncc2c(n1)=NCCN=2,Dihydropteridine,C05649,!Dihydropteridine!
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,Prosulfuron,C10950,!Prosulfuron!
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,CDP-2;3-bis-O-(geranylgeranyl)-sn-glycerol,C18059,!CDP-2;3-bis-O-(geranylgeranyl)-sn-glycerol!
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,Oleuropein,C09794,!Oleuropein!
CCCC(NC(C)C(=O)O)C(=O)O,(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate,C06326,!(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate!
Cc1nsc(N(C)C(=O)Cc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c1Cl,N-(4-Chloro-3-methyl-5-isothiazolyl)-N-methyl-2-[p-[(alpha;alpha;alpha-trifluoro-p-tolyl)oxy]phenyl]acetamide,C10951,!N-(4-Chloro-3-methyl-5-isothiazolyl)-N-methyl-2-[p-[(alpha;alpha;alpha-trifluoro-p-tolyl)oxy]phenyl]acetamide!
CC(=O)NC(CCCC(=O)O)C(=O)O,N2-Acetyl-L-aminoadipate,C12986,!N2-Acetyl-L-aminoadipate!
N#CC(Br)Br,Dibromoacetonitrile,C19396,!Dibromoacetonitrile!
N=C(N)NCCCC(NC=O)C(N)=O,Histone L-arginine,C05206,!Histone L-arginine!
CSCCC(NC(=O)NC(Cc1cccc(O)c1)C(=O)O)C(=O)NC(C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)C(C)N(C)C(=O)C(N)Cc1cccc(O)c1,Mureidomycin A,C12007,!Mureidomycin A!
CC(=CC=CC(C)=CC(O)C(O)CC(C)O)C=C(C)C=CC(=O)OC1CCCC(=O)OC(C(C)CC(C)=CC(C)C(O)CC(C)O)CC=C(C)CC1C,Mycolactone,C12151,!Mycolactone!
OC1c2ccccc2-c2ccccc2C1O,trans-9(S);10(S)-Dihydrodiolphenanthrene,C11428,!trans-9(S);10(S)-Dihydrodiolphenanthrene!
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,N-(3;5-Dichlorophenyl)succinimide,C10987,!N-(3;5-Dichlorophenyl)succinimide!
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,Deltamethrin,C10985,!Deltamethrin!
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,Cypermethrin,C10984,!Cypermethrin!
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,Cyhalothrin,C10983,!Cyhalothrin!
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,Cyfluthrin,C10982,!Cyfluthrin!
O=P(O)(O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate,C18050,!beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate!
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,Fluvalinate,C10989,!Fluvalinate!
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,Fenvalerate,C10988,!Fenvalerate!
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,6-Deoxotyphasterol,C15801,!6-Deoxotyphasterol!
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,3-Dehydro-6-deoxoteasterone,C15800,!3-Dehydro-6-deoxoteasterone!
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(O)C4CC(O)C(O)CC4(C)C3CCC12C,6alpha-Hydroxy-castasterone,C15803,!6alpha-Hydroxy-castasterone!
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,6-Deoxocastasterone,C15802,!6-Deoxocastasterone!
N=CC(=O)O,Iminoglycine,C15809,!Iminoglycine!
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3,4alpha-Methylzymosterol-4-carboxylate,C15808,!4alpha-Methylzymosterol-4-carboxylate!
Clc1cccc(Cl)c1Cl,1;2;3-Trichlorobenzene,C14408,!1;2;3-Trichlorobenzene!
Oc1ccc2oc3ccccc3c2c1,2-Hydroxydibenzofuran,C14409,!2-Hydroxydibenzofuran!
CC(=O)OCCCc1ccccc1,3-Phenylpropyl acetate,C17663,!3-Phenylpropyl acetate!
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,Isoursodeoxycholate,C17662,!Isoursodeoxycholate!
NC(Cc1ccc(O)c(I)c1)C(=O)O,3-Iodo-L-tyrosine,C02515,!3-Iodo-L-tyrosine!
CC(CCC(=O)O)C1C(O)CC2C3C(O)CC4CC(O)CCC4(C)C3CCC21C,Avicholate,C17667,!Avicholate!
CCC(OC(C)=O)c1ccccc1,1-Phenylpropyl acetate,C17666,!1-Phenylpropyl acetate!
CC(N)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,L-3-Aminobutyryl-CoA,C05231,!L-3-Aminobutyryl-CoA!
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,Allochenodeoxycholate,C17664,!Allochenodeoxycholate!
COc1cc2c(c(OC)c1OC)C(=O)c1c(cc(C)c(O)c1OC)C2=O,Chryso-obtusin,C17669,!Chryso-obtusin!
CC(C(O)CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,Haemulcholate,C17668,!Haemulcholate!
Nc1c[nH]cn1,5-Aminoimidazole,C05239,!5-Aminoimidazole!
Nc1ccc(C(=O)O)c(O)c1,4-Aminosalicylate,C02518,!4-Aminosalicylate!
CN(C)C(=N)NC(=O)c1nc(Cl)c(N)nc1N,6-Chloro-3;5-diaminopyrazine-3-carboxamide,C13753,!6-Chloro-3;5-diaminopyrazine-3-carboxamide!
N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,Phenylamil,C13752,!Phenylamil!
N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,Benzamil,C13751,!Benzamil!
Cc1c[nH]c(C)c1C(=O)OC(C)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4,Batrachotoxin,C13750,!Batrachotoxin!
N=C1NC2C(COC(N)=O)NC(=N)N3CCC(O)(O)C23N1,Saxitoxin,C13757,!Saxitoxin!
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Dicloxacillin sodium,C13756,!Dicloxacillin sodium!
Cc1c(N(=O)O)cc(N(=O)O)cc1N(=O)O,Trinitrotoluene,C16391,!Trinitrotoluene!
Nc1cccc2c(N)cccc12,1;5-Naphthalenediamine,C19463,!1;5-Naphthalenediamine!
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,FPL64176,C13759,!FPL64176!
COCCc1ccc(OCC(O)CNC(C)C)cc1,Metoprolol,C07202,!Metoprolol!
CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)C(C(=O)OCCc2ccccn2)=C(C)N1,YC 170,C13760,!YC 170!
OCC(O)C(O)C(O)C(O)C(O)CO,Volemitol,C08260,!Volemitol!
COc1c(C(C)(C)C)cc(N(=O)O)c(C)c1N(=O)O,Musk ambrette,C19461,!Musk ambrette!
COc1cc(C=CC(=O)OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,4-O-beta-D-Glucosyl-sinapate,C02919,!4-O-beta-D-Glucosyl-sinapate!
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,Vincristine,C07204,!Vincristine!
CC(C)(C(=O)c1cccnc1)c1cccnc1,Metyrapone,C07205,!Metyrapone!
CC(O)CP(=O)(O)O,(S)-2-Hydroxypropylphosphonate,C06452,!(S)-2-Hydroxypropylphosphonate!
Cc1c(N)cc(N)cc1N(=O)O,2;4-Diamino-6-nitrotoluene,C16396,!2;4-Diamino-6-nitrotoluene!
CC1=C2N3=C(C=C4N5=C(C(C)=C6N7C8C(CC(N)=O)C6(C)CCC(=O)NCC(C)OP(=O)(O)OC6C(CO)OC(C6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753(C)N3=C1C(CCC(N)=O)C(C)(CC(N)=O)C83C)C(CCC(N)=O)C4(C)C)C(CCC(N)=O)C2(C)CC(N)=O,Methylcobalamin,C06453,!Methylcobalamin!
Cc1c(C(=O)Nc2c(O)c3ccc(O)c(C)c3oc2=O)c[nH]c1C(=O)Nc1c(O)c2ccc(O)c(C)c2oc1=O,Coumermic acid,C12479,!Coumermic acid!
Nc1ccn(C2CCC(CO)O2)c(=O)n1,Zalcitabine,C07207,!Zalcitabine!
O=C(NCCCCC(CNC(=O)c1cccc(O)c1O)NC(O)c1cccc(O)c1O)c1cccc(O)c1O,Myxochelin C,C06450,!Myxochelin C!
Cc1ccc(N(=O)O)cc1N,2-Amino-4-nitrotoluene,C16398,!2-Amino-4-nitrotoluene!
O=P(O)(O)CCO,2-Hydroxyethylphosphonate,C06451,!2-Hydroxyethylphosphonate!
CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,N-Acetyl-alpha-D-hexosamine 1-phosphate,C18055,!N-Acetyl-alpha-D-hexosamine 1-phosphate!
NC1C(O)C(N)C(O)C(OP(=O)(O)O)C1O,Streptamine phosphate,C03177,!Streptamine phosphate!
COc1cc2c(cc1O)C(=O)c1nccc3cc(OC)c(OC)c-2c13,Atheroline,C09343,!Atheroline!
CC1OC1P(=O)(O)O,Fosfomycin,C06454,!Fosfomycin!
O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1,Shikimate 3-phosphate,C03175,!Shikimate 3-phosphate!
COc1ccccc1NC(=O)Nc1ccc2ccccc2c1,N-(2-Methoxyphenyl)-N'-(2-naphtyl)urea,C11163,!N-(2-Methoxyphenyl)-N'-(2-naphtyl)urea!
O=C1C=CC(=O)C(O)=C1,2-Hydroxy-1;4-benzoquinone,C07103,!2-Hydroxy-1;4-benzoquinone!
O=C(O)c1ccc2c(c1)C(=O)CCC21OC(O)C(O)C1O,Cyclic dehypoxanthine futalosine,C17017,!Cyclic dehypoxanthine futalosine!
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,Taurodeoxycholate,C05463,!Taurodeoxycholate!
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,Cyprodinil,C10914,!Cyprodinil!
Oc1cc(Cl)c(Cl)cc1Cl,2;4;5-Trichlorophenol,C07101,!2;4;5-Trichlorophenol!
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,Bispyribac,C10915,!Bispyribac!
CCOP(=O)(SC(C)CC)N1CCSC1=O,Fosthiazate,C18402,!Fosthiazate!
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,Pirimiphos-methyl,C18403,!Pirimiphos-methyl!
CCOP(=S)(OCC)SCCSCC,Disulfoton,C18400,!Disulfoton!
CCO[PH](=O)O,Fosetyl,C18401,!Fosetyl!
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,Pyraclofos,C18406,!Pyraclofos!
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,Tolclofos-methyl,C18407,!Tolclofos-methyl!
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,Profenofos,C18404,!Profenofos!
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,Prothiofos,C18405,!Prothiofos!
CNCCCC12CCC(c3ccccc31)c1ccccc12,Maprotiline,C07107,!Maprotiline!
CC1(C)C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,Acrinathrin,C18408,!Acrinathrin!
N#CC(OC(=O)C1(c2ccccc2)CC1(Cl)Cl)c1cccc(Oc2ccccc2)c1,Cycloprothrin,C18409,!Cycloprothrin!
NCc1ccc(S(N)(=O)=O)cc1,Mafenide,C07106,!Mafenide!
C1=Cc2cccc(OCC3CNCCO3)c2C1,Indeloxazine,C10918,!Indeloxazine!
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,Dronabinol,C06972,!Dronabinol!
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Lys-vasopressin,C07105,!Lys-vasopressin!
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1=O,9-Fluoro-11beta-hydroxy-16beta-methylandrosta-1;4-diene-3;17-dione,C14885,!9-Fluoro-11beta-hydroxy-16beta-methylandrosta-1;4-diene-3;17-dione!
CC#Cc1cc(C)nc(Nc2ccccc2)n1,Mepanipyrim,C10919,!Mepanipyrim!
CCCCCCC(CC=CCCCCCCCC(=O)OC)OC(C)=O,Methyl acetyl ricinoleate,C12280,!Methyl acetyl ricinoleate!
CC1=CCC2C(C1)C2(C)C,(+)-3-Carene,C11382,!(+)-3-Carene!
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,Loxapine,C07104,!Loxapine!
CSCC(=O)O,S-Methylthioglycolate,C03173,!S-Methylthioglycolate!
CC1CC=NC1C(=O)NCCCCC(N)C(=O)O,L-Pyrrolysine,C16138,!L-Pyrrolysine!
Oc1nc(O)c2nc(O)c(O)nc2n1,Tetrahydroxypteridine,C03178,!Tetrahydroxypteridine!
CN1C2CCC1CC(OC(=O)c1ccccc1)C2,Benzoyltropein,C11381,!Benzoyltropein!
CCCCCC=CCC=CC=CC=CC(SCC(N)C(=O)O)C(O)CCCC(=O)O,Leukotriene E4,C05952,!Leukotriene E4!
CNCC1CCC(N)C(OC2C(N)CC(OC)C(N(C)C(=O)CNC(N)=O)C2O)O1,Istamycin A2,C17988,!Istamycin A2!
CNCC1CCC(N)C(OC2C(N)CC(OC)C(N(C)C(=O)CNC=N)C2O)O1,Istamycin A3,C17989,!Istamycin A3!
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(=O)O,L-Malyl-CoA,C04348,!L-Malyl-CoA!
O=C(O)C(=O)CC(O)C(=O)CO,(4S)-4;6-Dihydroxy-2;5-dioxohexanoate,C04349,!(4S)-4;6-Dihydroxy-2;5-dioxohexanoate!
CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)O,(6S;9R)-Vomifoliol,C01760,!(6S;9R)-Vomifoliol!
CNC1C(O)CC(N)C(OC2OC(CO)C(O)C(O)C2N)C1O,Istamycin AO,C17982,!Istamycin AO!
CNC1C(O)CC(N)C(OC2OC(CN)C(O)C(O)C2N)C1O,Istamycin KL1,C17983,!Istamycin KL1!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(N)C(O)C3O)O2)c(=O)[nH]c1=O,dTDP-4-amino-4;6-dideoxy-D-galactose,C04346,!dTDP-4-amino-4;6-dideoxy-D-galactose!
C=C=CC(=O)S,(+)-2;3-Dienoyl fatty acyl thioesters,C04347,!(+)-2;3-Dienoyl fatty acyl thioesters!
CNC1C(OC)CC(N)C(OC2OC(CN)CCC2N)C1O,Istamycin Y0,C17985,!Istamycin Y0!
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,Formononetin,C00858,!Formononetin!
C=CC(C)(O)CCC=C(C)C,(-)-Linalool,C11388,!(-)-Linalool!
OC1CCCCC1,Cyclohexanol,C00854,!Cyclohexanol!
CSCCC(N)C(=O)O,D-Methionine,C00855,!D-Methionine!
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O,Deamino-NAD+,C00857,!Deamino-NAD+!
Oc1[nH]c2ccccc2c1O,2;3-Dihydroxyindole,C02775,!2;3-Dihydroxyindole!
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,Chlorogenate,C00852,!Chlorogenate!
CC1=C2N3=C(C=C4N5=C(C(C)=C6N7C8C(CC(N)=O)C6(C)CCC(=O)NCC(C)OP(=O)(O)OC6C(CO)OC(C6O)n6c[n+](c9cc(C)c(C)cc96)[Co-4]753N3=C1C(CCC(N)=O)C(C)(CC(N)=O)C83C)C(CCC(N)=O)C4(C)C)C(CCC(N)=O)C2(C)CC(N)=O,Cob(I)alamin,C00853,!Cob(I)alamin!
O=C(O)CCCCCCCCCO,10-Hydroxydecanoic acid,C02774,!10-Hydroxydecanoic acid!
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Irbesartan,C07469,!Irbesartan!
CC(=O)Oc1cccc(O)c1,Resorcinol monoacetate,C12064,!Resorcinol monoacetate!
O=C(COP(=O)(O)O)C(O)CO,Erythrulose 1-phosphate,C03394,!Erythrulose 1-phosphate!
COC=O,Fatty acid methyl ester,C03395,!Fatty acid methyl ester!
C[S+](C)CC(=O)O,Dimethylsulfonioacetate,C03392,!Dimethylsulfonioacetate!
O=C(O)C(O)C(O)COP(=O)(O)O,4-Phospho-D-erythronate,C03393,!4-Phospho-D-erythronate!
C=C(OC1C=CC=C(C(=O)O)C1N)C(=O)O,2-Amino-2-deoxyisochorismate,C18054,!2-Amino-2-deoxyisochorismate!
O=CC(O)C1OCC(O)C1O,3;6-Anhydrogalactose,C06474,!3;6-Anhydrogalactose!
CC1=C2C3OC(=O)C(C)C3CCC2(C)CCC1=O,1;2-Dihydrosantonin,C02771,!1;2-Dihydrosantonin!
O=Cc1ccc2ccccc2c1O,1-Hydroxy-2-naphthaldehyde,C11427,!1-Hydroxy-2-naphthaldehyde!
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC(=O)O2,3beta-Hydroxy-D-homo-17a-oxa-5alpha-androstan-17-one,C15136,!3beta-Hydroxy-D-homo-17a-oxa-5alpha-androstan-17-one!
CCC=O,Propanal,C00479,!Propanal!
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,Piperonyl butoxide,C18880,!Piperonyl butoxide!
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Nevirapine,C07263,!Nevirapine!
CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,Acridine orange,C19315,!Acridine orange!
c1cc2ccc3ccc4c5c(cc(c1)c2c35)CC4,Acepyrene,C19314,!Acepyrene!
C=CCN=C=S,Allyl isothiocyanate,C19317,!Allyl isothiocyanate!
C=CCCl,Allyl chloride,C19316,!Allyl chloride!
C1CC2OC2CC1C1CO1,4-Vinylcyclohexene diepoxide,C19311,!4-Vinylcyclohexene diepoxide!
C=CC1CC=CCC1,4-Vinylcyclohexene,C19310,!4-Vinylcyclohexene!
c1cc2c3c(cccc3c1)CC2,Acenaphthene,C19312,!Acenaphthene!
Nc1ccc2c3c(cccc13)CC2,5-Aminoacenaphthene,C19319,!5-Aminoacenaphthene!
C=CCOC(=O)CC(C)C,Allyl isovalerate,C19318,!Allyl isovalerate!
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1N(=O)O,Oxyfluorfen,C18881,!Oxyfluorfen!
[F-],Sodium fluoride,C08142,!Sodium fluoride!
C=CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Gluconapin,C08415,!Gluconapin!
C=CCC(O)CC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Gluconapoleiferin,C08416,!Gluconapoleiferin!
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,Tiludronic acid,C08141,!Tiludronic acid!
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,Linezolid,C08146,!Linezolid!
CS(=O)CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Glucoiberin,C08411,!Glucoiberin!
CSCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Glucoiberverin,C08412,!Glucoiberverin!
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,Diethylstilbestrol diphosphate,C08145,!Diethylstilbestrol diphosphate!
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,Hydroxyprogesterone caproate,C08148,!Hydroxyprogesterone caproate!
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,Levonorgestrel,C08149,!Levonorgestrel!
CC(C)C(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Glucoputranjivin,C08418,!Glucoputranjivin!
CS(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,Glucoraphanin,C08419,!Glucoraphanin!
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CCN1C,(S)-Isoboldine,C09541,!(S)-Isoboldine!
C=C1CCC2C(=C)C(=O)OC2C=C(C)C(O)CC1O,Ridentin,C09540,!Ridentin!
COc1cc2c3c(c1O)Oc1ccc(cc1)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,Isochondrodendrine,C09543,!Isochondrodendrine!
C=C1C(=O)OC2C=C(CO)CCC=C(C)CC(O)C12,Salonitenolide,C09542,!Salonitenolide!
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,beta-Santonin,C09545,!beta-Santonin!
C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(C)C21,Santamarin,C09544,!Santamarin!
C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,Saupirin,C09547,!Saupirin!
COc1ccc2c(c1)C13CC(OC)C=CC1CCN3CC2,Isococculidine,C09546,!Isococculidine!
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,Isocorydine,C09549,!Isocorydine!
C=C1C(=O)OC2CC(C)=CCCC(C(=O)OC)=CCC12,Scorpioidin,C09548,!Scorpioidin!
OC1CCCCC12CCCNC2,Nitramine,C10163,!Nitramine!
CNCC1CCC(N)C(OC2C(N)CC(OC)C(N(C)C(=O)CNC=O)C2O)O1,Istamycin A1,C17987,!Istamycin A1!
CC(=O)OC(CO)CO,1-Alkyl-2-acetyl-sn-glycerol,C03820,!1-Alkyl-2-acetyl-sn-glycerol!
O=C1C(Cl)=CC(=Nc2ccc(O)cc2)C=C1Cl,2;6-Dichlorophenolindophenol sodium salt,C03822,!2;6-Dichlorophenolindophenol sodium salt!
CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CO,2-(2-Hydroxyacyl)sphingosine,C03823,!2-(2-Hydroxyacyl)sphingosine!
NC(=CC=CC=O)C(=O)O,2-Aminomuconate semialdehyde,C03824,!2-Aminomuconate semialdehyde!
CNC1C(O)CC(N)C(OC2OC(CN)CCC2N)C1O,Istamycin AP,C17984,!Istamycin AP!
O=C(O)C(=O)CC(O)CO,2-Dehydro-3-deoxy-D-xylonate,C03826,!2-Dehydro-3-deoxy-D-xylonate!
CC(O)C(O)CC(=O)C(=O)O,2-Dehydro-3-deoxy-L-fuconate,C03827,!2-Dehydro-3-deoxy-L-fuconate!
NC1CC(N)C(O)C(OP(=O)(O)O)C1O,2-Deoxystreptamine phospahte,C03828,!2-Deoxystreptamine phospahte!
CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,beta-Zeacarotene,C05434,!beta-Zeacarotene!
