;CMPD;CMPD_SMILES
14630;(2R)-4-((R)-1-cyclohexyl-3-((S)-2-(((S)-2-(cyclohexylmethyl)piperazin-1-yl)methyl)pyrrolidin-1-yl)propan-2-yl)-2-(cyclohexylmethyl)-1-(2-(4-isobutylphenyl)propyl)piperazine;None
14631;N-((R)-1-((2R,5R)-2,5-bis(4-hydroxybenzyl)-2,3,5,6-tetrahydro-1H-imidazo[1,2-a]imidazol-1-yl)-3-(4-methoxyphenyl)propan-2-yl)-3-(3,4-dimethoxyphenyl)propanamide;None
14632;N-((R)-1-((2R,5R)-2,5-bis(4-hydroxybenzyl)-2,3,5,6-tetrahydro-1H-imidazo[1,2-a]imidazol-1-yl)-3-(4-hydroxyphenyl)propan-2-yl)-3-(3,4,5-trimethoxyphenyl)propanamide;None
14633;N-((R)-1-((2R,5R)-2,5-bis(4-hydroxybenzyl)-2,3,5,6-tetrahydro-1H-imidazo[1,2-a]imidazol-1-yl)-3-(4-methoxyphenyl)propan-2-yl)-3,4-dimethoxybenzamide;None
14634;(2S)-2-[[(3aS,6S,6aR)-4-(cyclopropylcarbonyl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14635;(3S,3aR,6aS)-4-[[(2S)-1-[(5-chloro-3-methyl-1-benzothien-2-yl)carbonyl]pyrrolidin-2-yl]carbonyl]-1-(cyclopropylcarbonyl)-3-methylhexahydropyrrolo[3,2]pyrrol-2(1H)-one;None
14636;(2S)-2-[[(3aS,6S,6aR)-4-(6-ethylcarboxylate-1,2-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]-pyrrol-1(2H)yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14637;(2S)-2-[[(3aS,6S,6aR)-4-(cyclopropylcarbonyl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-propoxyphenyl)pyrrolidine-1-carboxamide;None
14638;(2S)-2-[[(3aS,6S,6aR)-4-(1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14639;(2S)-2-[[(3aS,6S,6aR)-4-[5-[(difluoromethyl)sulfonyl]-1,3-benzothiazol-2-yl]-6-methyl-5-oxohexahydropyrrolo-[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)-pyrrolidine-1-carboxamide;None
14640;(2S)-2-[[(3aS,6S,6aR)-4-(cyclopropylcarbonyl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-[4-(trifluoromethyl)phenyl]pyrrolidine-1-carboxamide;None
14641;(2S)-2-[[(3aS,6S,6aR)-4-[(-cis-2,3-dimethylcyclopropyl)-cis-carbonyl]-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14642;(2S)-2-[[(3aS,6S,6aR)-4-(6-fluoro-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14643;(2S)-2-[[(3aS,6S,6aR)-4-(cyclopropylcarbonyl)-6-meth-yl5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropoxyphenyl)pyrrolidine-1-carboxamide;None
14644;(2S)-2-[[(3aS,6S,6aR)-6-methyl-5-oxo-4-[6-(trifluoromethoxy)-1,3-benzothiazol-2-yl]hexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14645;(3S,3aR,6aS)-1-(Cyclopropylcarbonyl)-4-[((2S)-1-[[5-(dimethylamino)-1-naphthyl]sulfonyl]pyrrolidin-2-yl)carbonyl]-3-methylhexahydropyrrolo[3,2-b]pyrrol-2-one;None
14646;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-4-[[(2S)-1-[[5-(dimethylamino)-1-naphthyl]sulfonyl]pyrrolidin-2-yl]-carbonyl]-3-methylhexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14647;(2S)-2-[[(3aS,6S,6aR)-6-methyl-5-oxo-4-[1,3]thiazolo-[5,4-b]pyridin-2-ylhexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14648;(3S,3aR,6aS)-4-[[(2S)-1-(1,1'-biphenyl-4-ylcarbonyl)-pyrrolidin-2-yl]carbonyl]-1-(cyclopropylcarbonyl)-3-methylhexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14649;(2S)-2-[[(3aS,6S,6aR)-4-(5-methoxy-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14650;(2S)-2-[[(3aS,6S,6aR)-6-methyl-4-(6-nitro-1,3-benzothiazol-2-yl)-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]-carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14651;(2S)-2-[[(3aS,6S,6aR)-4-(5-chloro-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14652;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-3-methyl-4-[[(2S)-1-[(4-propoxyphenyl)sulfonyl]pyrrolidin-2-yl]-carbonyl]hexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14653;(3S,3aR,6aS)-1-Acetyl-4-[((2S)-1-[[5-(dimethylamino)-1-naphthyl] sulfonyl]pyrrolidin-2-yl)carbonyl]-3-methylhexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14654;(2S)-2-[[(3aS,6S,6aR)-4-(4-methoxy-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14655;(2S)-2-[[(3aS,6S,6aR)-4-(cyclopropylcarbonyl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-chlorophenyl)pyrrolidine-1-carboxamide;None
14656;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-4-[[(2S)-1-[(4-isopropoxyphenyl)sulfonyl]pyrrolidin-2-yl]carbonyl]-3-methylhexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14657;(2S)-2-[[(3aS,6S,6aR)-4-[6-(hydroxymethyl)-1,3-benzothiazol-2-yl]-6-methyl-5-oxohexahydropyrrolo[3,2-b]-pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14658;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-3-methyl-4-[[(2S)-(2-naphthylsulfonyl)pyrrolidin-2-yl]carbonyl]-hexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14659;(2S)-2-[[(3aS,6S,6aR)-4-(4-chloro-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14660;(2S)-2-[[(3aS,6S,6aR)-4-(6-methoxy-1,3-benzothiazol-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14661;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-3-methyl-4-[[(2S)-1-(1-naphthylsulfonyl)pyrrolidin-2-yl]carbonyl]-hexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14662;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-3-methyl-4-[[(2S)-1-(4-propoxybenzoyl)pyrrolidin-2-yl]carbonyl]-hexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14663;(3S,3aR,6aS)-1-(cyclopropylcarbonyl)-4-[[(2S)-1-[(4-isopropylphenyl)sulfonyl]pyrrolidin-2-yl]carbonyl]-3-methylhexahydropyrrolo[3,2-b]pyrrol-2(1H)-one;None
14664;(2S)-2-[[(3aS,6S,6aR)-4-(5-methoxy[1,3]thiazolo[5,4-b]-pyridin-2-yl)-6-methyl-5-oxohexahydropyrrolo[3,2-b]pyrrol-1(2H)-yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14665;(2S)-2-[[(3aS,6S,6aR)-6-methyl-5-oxo-4-(1,3-thiazol-2-yl)hexahydropyrrolo[3,2-b]pyrrol-1(2H)yl]carbonyl]-N-(4-isopropylphenyl)pyrrolidine-1-carboxamide;None
14666;GVVNAACRLA;None
14667;GVVNASCRLA;None
14668;ac-VVNASCRL;None
14669;ac-VVNASCR;None
14670;VVNASCRL;None
14671;ac-VVNASC;None
14672;cyclopropanesulfonic acid [(Z)-(1R,4R,6S,15R,17R)-17-(7-methoxy-2-phenyl-quinolin-4-yloxy)-13-methyl-2,14-dioxo-3,13-diaza-tricyclo[13.3.0.04,6]octadec-7-ene-4-carbonyl]-amide;CN1CCCC/C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](C[C@H]3C1=O)OC4=CC(=NC5=C4C=CC(=C5)OC)C6=CC=CC=C6)C(=O)NS(=O)(=O)C7CC7
14673;(1R,12E,20S,23S)-20-cyclohexyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14674;(1R,12E,22S,25S)-22-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,20,23-trioxo-2,19-dioxa-4,21,24-triazatetracyclo[22.2.1.14,7.06,11]octacosa-6,8,10,12-tetraene-25-carboxamide;None
14675;(1R,12E,21S,24S)-21-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.14,7.06,11]heptacosa-6,8,10,12-tetraene-24-carboxamide;None
14676;(1R,12E,20S,23S)-20-cyclopentyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14677;(1R,12E,20S,23S)-20-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14678;(1R,12E,20S,23S)-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]-carbonyl]-2-vinylcyclopropyl)-20-isopropyl-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14679;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-1-[(cyclopropanesulfonyl)carbamoyl]-2-(difluoromethyl)cyclopropyl]-9-ethyl-18,18-difluoro-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14680;(1R,12E,20S,23S)-20-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14681;(1R,12E,20S,23S)-20-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14682;(1R,20S,23S)-20-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10-triene-23-carboxamide;None
14683;vaniprevir;CC[C@@H]1C[C@@]1(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]3C[C@@H]4CN3C(=O)[C@@H](NC(=O)OCC(CCCCC5=C6CN(CC6=CC=C5)C(=O)O4)(C)C)C(C)(C)C
14684;(1aR,5S,8S,9S,10R,19E,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-9-ethyl-18,18-difluoro-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,21,22,22a-dodecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14685;(1R,12E,20S,23S)-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]-carbonyl]-2-vinylcyclopropyl)-20-(1-methylcyclohexyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10,12-tetraene-23-carboxamide;None
14686;MK-7009;CC[C@@H]1C[C@@]1(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]3C[C@@H]4CN3C(=O)[C@@H](NC(=O)OCC(CCCCC5=C6CN(CC6=CC=C5)C(=O)O4)(C)C)C(C)(C)C
14687;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-9-ethyl-18,18-difluoro-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14688;(1aR,5S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-9-ethyl-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14689;[(Z)-(1R,4R,6S,15R,17R)-4-cyclopropanesulfonylaminocarbonyl-17-(7-methoxy-2-phenyl-quinolin-4-yloxy)-2,14-dioxo-3,13-diaza-tricyclo[13.3.0.04,6]octadec-7-en-13-yl]-carbamic acid tert-butyl ester;None
14690;(1R,21S,24S)-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]-carbonyl]-2-ethylcyclopropyl)-16,16-dimethyl-21-(1-methylcyclohexyl)-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.14,7.06,11]heptacosa-6,8,10-triene-24-carboxamide;None
14691;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2S)-1-[(cyclopropanesulfonyl)carbamoyl]-2-ethenylcyclopropyl]-9-ethyl-18,18-difluoro-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14692;(1'R,21'S,24'S)-21'-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3',19',22'-trioxo-2',18'-dioxa-4',20',23'-triazaspiro[cyclobutane-1,16'-tetracyclo-[21.2.1.14,7.06,11]heptacosane]-6',8',10'-triene-24'-carboxamide;None
14693;(1'R,21'S,24'S)-21'-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3',19',22'-trioxo-2',18'-dioxa-4',20',23'-triazaspiro[cyclopentane-1,16'-tetracyclo-[21.2.1.14,7.06,11]heptacosane]-6',8',10'-triene-24'-carboxamide;None
14694;(1R,21S,24S)-21-cyclohexyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-16,16-dimethyl-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.14,7.06,11]-heptacosa-6,8,10-triene-24-carboxamide;None
14695;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2S)-1-[(cyclopropanesulfonyl)carbamoyl]-2-ethenylcyclopropyl]-18,18-difluoro-14-methoxy-9-methyl-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14696;(1'R,21'S,24'S)-21'-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3',19',22'-trioxo-2',18'-dioxa-4',20',23'-triazaspiro[cyclopropane-1,16'-tetracyclo-[21.2.1.14,7.06,11]heptacosane]-6',8',10'-triene-24'-carboxamide;None
14697;(1aR,5S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-14-methoxy-9-methyl-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14698;(1R,12E,19S,22S)-19-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3,17,20-trioxo-2,16-dioxa-4,18,21-triazatetracyclo[19.2.1.14,7.06,11]pentacosa-6,8,10,12-tetraene-22-carboxamide;None
14699;(2R,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[(7-methoxy-8-methyl-2-phenylquinazolin-4-yl)oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14700;(1aR,5S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-14-methoxy-3,6-dioxo-9-propyl-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14701;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-9-ethyl-18-fluoro-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14702;(6R,8S,11S,18E)-11-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-3-methyl-4,10,13-trioxo-5,14-dioxa-3,9,12-triazatricyclo[18.3.1.16,9]pentacosa-1(24),18,20,22-tetraene-8-carboxamide;None
14703;grazoprevir;CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1
14704;(4R,6S,9S,16E)-9-tert-butyl-N-((1R,2S)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-vinylcyclopropyl)-2,8,11-trioxo-3,12-dioxa-1,7,10-triazatetracyclo[16.6.2.14,7.022,26]heptacosa-16,18(26),19,21-tetraene-6-carboxamide;None
14705;(1aR,5S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropane-1-sulfonyl)carbamoyl]cyclopropyl]-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
14706;(1R,21S,24S)-21-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.14,7.06,11]heptacosa-6,8,10-triene-24-carboxamide;None
14707;cyclopropanesulfonic acid [(Z)-(1R,4R,6S,15R,17R)-13-amino-17-(7-methoxy-2-phenyl-quinolin-4-yloxy)-2,14-dioxo-3,13-diaza-tricyclo[13.3.0.04,6]octadec-7-ene-4-carbonyl]-amide;None
14708;(2R,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[[7-methoxy-8-methyl-2-(pyridin-4-yl)quinazolin-4-yl]oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14709;(2S,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[[2-(4-fluorophenyl)-7-methoxyquinazolin-4-yl]oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14710;(2S,3aR,11Z,12aS,13aR,15aR)-N-(cyclopropylsulfonyl)-2-[[2-(4-fluorophenyl)-7-methoxy-8-methylquinazolin-4-yl]oxy]-4,15-dioxo-1,2,3,3a,4,5,6,7,8,9,10,12a,13,14,15,15a-hexadecahydro-13aH-cyclopenta[c]cyclopropa[g][1,6]diazacyclopentadecine-13a-carboxamide;None
14711;N-[17-[8-chloro-2-(4-isopropylthiazol-2-yl)-7-methoxy-quinolin-4-yloxy]-2,14-dioxo-3,15-diazatricyclo [13.3.0.0]octadec-7-ene-4-carbonyl]-(1-methylcyclo propyl)-(1-methylcyclopropyl)sulfonamide;None
14712;(1R,21S,24S)-21-(tert-butoxymethyl)-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-16,16-dimethyl-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.14,7.06,11]-heptacosa-6,8,10-triene-24-carboxamide;None
14713;(2R,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[[2-(4-fluorophenyl)-7-methoxy-8-methylquinazolin-4-yl]oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14714;(2S,3aR,11Z,12aS,13aR,15aR)-N-(cyclopropylsulfonyl)-2-[(7-methoxy-8-methyl-2-phenylquinazolin-4-yl)oxy]-4,15-dioxo-1,2,3,3a,4,5,6,7,8,9,10,12a,13,14,15,15a-hexadecahydro-13aH-cyclopenta[c]cyclopropa[g][1,6]diazacyclopentadecine-13a-carboxamide;None
14715;simeprevir;CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC
14716;BILN-2061;CC(C)NC1=NC(=CS1)C2=NC3=C(C=CC(=C3)OC)C(=C2)O[C@@H]4C[C@H]5C(=O)N[C@@]6(C[C@H]6/C=C\CCCCC[C@@H](C(=O)N5C4)NC(=O)OC7CCCC7)C(=O)O
14717;(2R,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[(7-methoxy-2-phenylquinazolin-4-yl)oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14718;(2R,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-5-methyl-4,14-dioxo-2-[(2-phenylquinazolin-4-yl)oxy]-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14719;(2S,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[[2-(3-fluorophenyl)-7-methoxy-8-methylquinazolin-4-yl]oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14720;(2S,3aR,10Z,11aS,12aR,14aR)-N-(cyclopropylsulfonyl)-2-[[2-(4-fluorophenyl)-7-methoxy-8-methylquinazolin-4-yl]oxy]-5-methyl-4,14-dioxo-2,3,3a,4,5,6,7,8,9,11a,12,13,14,14a-tetradecahydrocyclopenta[c]cyclopropa[g][1,6]diazacyclotetradecine-12a(1H)-carboxamide;None
14721;asunaprevir;CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C
14722;N-[17-[2-(4-isopropylthiazole-2-yl)-7-methoxy-8-methylquinolin-4-yloxy]-13-methyl-2,14-dioxo-3,13-diazatricyclo [13.3.0.0(4,6)]octadec-7-ene-4-carbonyl](cyclopropyl)sulfonamide;None
14723;(1R,20S,23S)-20-tert-butyl-N-((1R,2R)-1-[[(cyclopropylsulfonyl)amino]carbonyl]-2-ethylcyclopropyl)-3,18,21-trioxo-2,17-dioxa-4,19,22-triazatetracyclo[20.2.1.14,7.06,11]hexacosa-6,8,10-triene-23-carboxamide;None
14724;(1aR,5S,8S,9S,10R,22aR)-5-tert-butyl-N-[(1R,2R)-1-[(cyclopropanesulfonyl)carbamoyl]-2-ethylcyclopropyl]-18,18-difluoro-14-methoxy-9-methyl-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxamide;None
